raw_date,PET_WRPNTUS2_W,PET_WDGST1A1_W,PET_WDGST1B1_W,PET_WDGSTP11_W,PET_WDGSTP21_W,PET_WDGSTUS1_W,PET_WD1ST_R1Y_1_W,PET_WD1ST_R20_1_W,PET_WD1ST_R50_1_W,PET_WCREXUS2_W,PET_WG6TP_R20_2_W,PET_W_EPM0F_YPY_R10_MBBLD_W,PET_W_EPM0CAG55_YPT_R30_MBBLD_W,LVL,MYR,NZD,RON,SGD,THB,VLO
2010-08-29,715.0,10159.0,29642.0,41590.0,1720.0,52412.0,3218.0,1916.0,1238.0,32.0,11.0,230.0,0.0,0.5575399999999999,3.1461,1.4174,3.3379,1.3573,31.338,12.426952
2010-09-05,768.0,10331.0,29286.0,41595.0,1698.0,52585.0,3327.0,1843.0,1020.0,32.0,41.0,274.0,0.0,0.55205,3.1194,1.3947,3.3345,1.3458,31.184,12.568847
2010-09-12,85.0,10601.0,27457.0,40069.0,1604.0,50505.0,3433.0,1737.0,1156.0,33.0,-27.0,259.0,0.0,0.55701,3.1071,1.371,3.3587,1.3402,30.778,12.852634
2010-09-19,339.0,10537.0,28497.0,40858.0,1554.0,51180.0,3238.0,1693.0,1148.0,33.0,17.0,297.0,0.0,0.54265,3.102,1.3737,3.2603,1.3355,30.745,12.426952
2010-09-26,433.0,10739.0,29122.0,41834.0,1528.0,52365.0,3631.0,1382.0,968.0,33.0,-3.0,286.0,0.0,0.529,3.093,1.3683,3.1627,1.324,30.685,13.076677
2010-10-03,179.0,10815.0,29390.0,41937.0,1500.0,52168.0,3056.0,1341.0,985.0,33.0,20.0,234.0,0.0,0.51668,3.0855,1.3514,3.1076,1.3125,30.208,13.196171
2010-10-10,163.0,11074.0,30101.0,42995.0,1253.0,54239.0,3177.0,1302.0,1126.0,33.0,34.0,212.0,0.0,0.5111,3.1152,1.3405,3.0736,1.3117,30.063,13.562104000000001
2010-10-17,301.0,11351.0,30683.0,43926.0,1198.0,54305.0,2917.0,1268.0,1103.0,33.0,-28.0,198.0,0.0,0.50373,3.0835,1.3177,3.0353,1.2949,29.821,13.211104
2010-10-24,555.0,10835.0,30474.0,43336.0,1345.0,53388.0,2979.0,1244.0,1137.0,33.0,-3.0,206.0,0.0,0.5093300000000001,3.114,1.3374,3.0869,1.3016,29.943,13.606913
2010-10-31,211.0,11006.0,29970.0,43243.0,1328.0,53172.0,2810.0,1314.0,1035.0,33.0,-32.0,208.0,0.0,0.5121600000000001,3.1096,1.3192,3.0788,1.2967,29.955,14.137148000000002
2010-11-07,215.0,10352.0,29135.0,41544.0,1196.0,51181.0,2681.0,1496.0,1100.0,33.0,-18.0,170.0,0.0,0.5039100000000001,3.0831,1.2601,3.0467,1.2856,29.637,14.906365
2010-11-14,235.0,10317.0,29679.0,42061.0,1038.0,51780.0,2712.0,1422.0,1095.0,34.0,-4.0,160.0,0.0,0.51725,3.1108,1.2875,3.1325,1.2943,29.8,14.757001
2010-11-21,397.0,10290.0,29336.0,41935.0,1180.0,52280.0,2886.0,1432.0,1091.0,34.0,26.0,205.0,0.0,0.51872,3.1198,1.2886,3.1432,1.2976,29.94,14.857447
2010-11-28,54.0,10365.0,29215.0,41708.0,1157.0,51754.0,3086.0,1286.0,1185.0,34.0,99.0,190.0,0.0,0.53656,3.1629,1.3348,3.2609,1.3198,30.295,15.523935999999999
2010-12-05,550.0,10110.0,29212.0,41815.0,964.0,52073.0,3157.0,1574.0,1236.0,34.0,67.0,212.0,0.0,0.53578,3.148,1.3226,3.2518,1.3072,30.055,15.718639000000001
2010-12-12,136.0,8590.0,28394.0,39800.0,919.0,49790.0,3115.0,1550.0,1267.0,33.0,66.0,207.0,0.0,0.53587,3.1349,1.331,3.2430000000000003,1.3077,30.065,15.958274
2010-12-19,735.0,8824.0,27527.0,38718.0,824.0,49345.0,3134.0,1624.0,1295.0,33.0,32.0,169.0,0.0,0.5352899999999999,3.1315,1.3557,3.2379,1.3143,30.152,17.238834
2010-12-26,446.0,8683.0,25702.0,36485.0,954.0,47350.0,3288.0,1695.0,1286.0,33.0,70.0,178.0,0.0,0.54157,3.0955,1.3366,3.2734,1.2997,30.208,17.328692999999998
2011-01-02,-479.0,8257.0,24632.0,35450.0,820.0,45148.0,3568.0,1774.0,1413.0,33.0,200.0,195.0,0.0,0.53091,3.0647,1.2872,3.1896,1.2824,30.063,17.807966
2011-01-09,450.0,8677.0,23685.0,35336.0,902.0,44347.0,3555.0,1627.0,1438.0,33.0,104.0,161.0,0.0,0.54078,3.0695,1.3203,3.2855,1.298,30.417,18.751535
2011-01-16,518.0,8411.0,23531.0,34054.0,852.0,43538.0,3341.0,1798.0,1355.0,33.0,190.0,175.0,0.0,0.52581,3.0629,1.3032,3.1951,1.2901,30.479,18.032625
2011-01-23,346.0,7435.0,23523.0,32408.0,893.0,41977.0,3358.0,1532.0,1342.0,33.0,194.0,194.0,0.0,0.5203,3.06,1.3197,3.1527,1.2842,30.697,18.998661
2011-01-30,694.0,6529.0,20822.0,29603.0,833.0,39168.0,3828.0,1599.0,1254.0,33.0,126.0,137.0,0.0,0.51415,3.0545,1.2869,3.1053,1.2795,31.01,19.55282
2011-02-06,740.0,6490.0,19905.0,28907.0,966.0,38644.0,3310.0,1461.0,1136.0,33.0,268.0,182.0,0.0,0.51464,3.03,1.2974,3.1282,1.2737,30.81,21.02808
2011-02-13,395.0,5987.0,20720.0,29051.0,1094.0,38713.0,3264.0,1589.0,1148.0,33.0,194.0,216.0,0.0,0.52056,3.0622,1.3213,3.1487,1.2835,30.85,22.683070999999998
2011-02-20,100.0,7209.0,20058.0,29345.0,1127.0,39238.0,3097.0,1726.0,1013.0,33.0,102.0,174.0,0.0,0.51699,3.0262,1.3129,3.1129,1.2738,30.58,20.108857999999998
2011-02-27,81.0,7332.0,19777.0,29126.0,1221.0,38015.0,3023.0,1488.0,1009.0,33.0,98.0,186.0,0.0,0.51213,3.0493,1.3324,3.0610000000000004,1.2745,30.63,21.744579
2011-03-06,287.0,7069.0,19050.0,28090.0,1421.0,37607.0,2645.0,1427.0,808.0,33.0,143.0,158.0,0.0,0.50548,3.0265,1.3588,3.0135,1.2673,30.49,19.748704999999998
2011-03-13,-264.0,6532.0,19246.0,28067.0,1422.0,36966.0,2566.0,1503.0,987.0,34.0,15.0,191.0,0.0,0.5131100000000001,3.0415,1.3561,3.0409,1.2735,30.46,20.941727
2011-03-20,286.0,6239.0,18425.0,26851.0,1431.0,36026.0,2722.0,1396.0,1082.0,34.0,10.0,149.0,0.0,0.50035,3.0453,1.3754,2.9515,1.2747,30.29,21.602018
2011-03-27,97.0,5918.0,18930.0,26612.0,1468.0,35198.0,2733.0,1457.0,1251.0,34.0,73.0,163.0,0.0,0.5023,3.022,1.3283,2.892,1.2604,30.26,22.374861
2011-04-03,335.0,5556.0,18822.0,25561.0,1469.0,34391.0,2462.0,1566.0,1294.0,34.0,60.0,160.0,0.0,0.50152,3.0255,1.3095,2.9291,1.2617,30.28,21.752085
2011-04-10,143.0,5417.0,17851.0,24443.0,1404.0,34070.0,2367.0,1436.0,1508.0,34.0,85.0,136.0,0.0,0.4923300000000001,3.0165,1.2809,2.8552,1.2572,30.05,20.709126
2011-04-17,416.0,5558.0,17477.0,24078.0,1328.0,33503.0,2095.0,1502.0,1364.0,34.0,101.0,179.0,0.0,0.4908,3.0233,1.2562,2.8345,1.2443,30.13,21.782097
2011-04-24,899.0,5264.0,16703.0,23439.0,1243.0,32809.0,2071.0,1630.0,1265.0,34.0,19.0,164.0,0.0,0.48635,3.0075,1.2479,2.8022,1.2355,29.91,21.114304
2011-05-01,720.0,5186.0,16921.0,23420.0,1175.0,33151.0,2148.0,1341.0,1031.0,34.0,88.0,207.0,0.0,0.47732,2.962,1.2392,2.7443,1.2251,29.87,19.741201
2011-05-08,431.0,5217.0,16832.0,23294.0,934.0,31601.0,2094.0,1379.0,874.0,34.0,26.0,184.0,0.0,0.48935,3.0025,1.2705,2.8404,1.2364,30.26,19.906271
2011-05-15,103.0,4979.0,17164.0,23302.0,1038.0,31602.0,2110.0,1345.0,797.0,34.0,84.0,201.0,0.0,0.49671,3.007,1.2603,2.8817,1.2398,30.23,19.891268
2011-05-22,857.0,5080.0,16935.0,23068.0,1231.0,31873.0,2232.0,1464.0,926.0,34.0,54.0,212.0,0.0,0.49821,3.0185,1.2578,2.8886,1.2372,30.3,19.864464
2011-05-29,803.0,4945.0,17273.0,23333.0,1216.0,31927.0,2263.0,1268.0,955.0,34.0,68.0,210.0,0.0,0.49723,3.034,1.2253,2.8966,1.236,30.37,19.894533
2011-06-05,610.0,5078.0,16940.0,23110.0,1176.0,31169.0,2312.0,1397.0,1081.0,34.0,90.0,182.0,0.0,0.4895100000000001,3.0115,1.2327,2.8519,1.2331,30.34,19.097555
2011-06-12,-16.0,5984.0,16670.0,23692.0,1230.0,32486.0,2226.0,1387.0,789.0,35.0,89.0,210.0,0.0,0.48937,3.02,1.2102,2.869,1.2316,30.39,18.172747
2011-06-19,44.0,6424.0,16889.0,24710.0,1233.0,33648.0,2604.0,1263.0,917.0,35.0,106.0,182.0,0.0,0.4970600000000001,3.031,1.2369,2.9622,1.2348,30.58,18.616356
2011-06-26,-182.0,6811.0,16623.0,24843.0,1067.0,33496.0,2546.0,1447.0,951.0,35.0,56.0,195.0,0.0,0.4988,3.045,1.2294,2.9705,1.2375,30.68,19.225374
2011-07-03,-295.0,7178.0,17310.0,25633.0,958.0,33794.0,2894.0,1347.0,875.0,35.0,34.0,158.0,0.0,0.48944,3.0085,1.2115,2.9263,1.2267,30.81,19.789278
2011-07-10,-17.0,7075.0,17405.0,26048.0,945.0,34640.0,2968.0,1301.0,1050.0,35.0,20.0,170.0,0.0,0.49789,2.9887,1.2014,2.9497,1.2192,30.21,18.661465
2011-07-17,-97.0,7420.0,18001.0,26723.0,1084.0,35865.0,3454.0,1515.0,1016.0,35.0,58.0,163.0,0.0,0.50134,3.006,1.1887,3.0138,1.2185,30.08,20.217842
2011-07-24,-16.0,7496.0,18915.0,27519.0,1316.0,36414.0,3448.0,1398.0,1127.0,35.0,94.0,184.0,0.0,0.49288,2.971,1.1552,2.9397,1.2081,29.81,18.676504
2011-07-31,-18.0,7669.0,18757.0,28251.0,1342.0,37310.0,3331.0,1332.0,1170.0,35.0,95.0,184.0,0.0,0.49748,2.967,1.1565,2.9746,1.2051,29.82,15.789314000000001
2011-08-07,-247.0,8035.0,19772.0,29386.0,1421.0,38714.0,3714.0,1304.0,1042.0,35.0,92.0,185.0,0.0,0.50124,3.0165,1.1939,2.9967,1.2201,29.88,15.60886
2011-08-14,-421.0,8355.0,20323.0,30027.0,1341.0,39365.0,4321.0,1224.0,1005.0,35.0,-27.0,167.0,0.0,0.49775,3.002,1.2086,3.006,1.212,29.95,14.481057999999999
2011-08-21,-20.0,9289.0,20471.0,31267.0,1488.0,40977.0,3645.0,1228.0,992.0,35.0,-2.0,190.0,0.0,0.4930100000000001,2.9815,1.2099,2.9668,1.2092,29.82,15.235210999999998
2011-08-28,-467.0,9685.0,20955.0,32080.0,1650.0,42064.0,3702.0,1241.0,912.0,35.0,28.0,201.0,0.0,0.49271,2.9885,1.1986,2.9472,1.2067,29.98,16.953976
2011-09-04,-542.0,9440.0,21380.0,32412.0,1683.0,41895.0,3742.0,1306.0,994.0,35.0,81.0,173.0,0.0,0.49758,2.9674,1.1741,2.9747,1.2036,29.92,17.481668
